Date,Open,High,Low,Close,Volume
2023-08-16,44.52000045776367,44.67499923706055,43.40599822998047,43.486000061035156,527451000
2023-08-22,48.1349983215332,48.1870002746582,45.33300018310547,45.667999267578125,755293000
2023-08-24,50.215999603271484,50.26599884033203,47.159000396728516,47.16299819946289,1156044000
2023-08-25,47.012001037597656,47.80500030517578,45.02399826049805,46.018001556396484,925341000
2023-09-01,49.762001037597656,49.79999923706055,48.141998291015625,48.50899887084961,463830000
2023-09-06,48.441001892089844,48.54899978637695,46.58000183105469,47.06100082397461,468670000
2023-09-11,46.14799880981445,46.16299819946289,44.3120002746582,45.178001403808594,473966000
2023-09-15,45.340999603271484,45.5989990234375,43.80799865722656,43.900001525878906,506831000
2023-09-20,43.599998474121094,43.90299987792969,42.222999572753906,42.23899841308594,367108000
2023-10-03,44.80799865722656,45.130001068115234,43.24599838256836,43.516998291015625,470850000
2023-10-13,46.959999084472656,47.11600112915039,45.279998779296875,45.46099853515625,474115000
2023-10-25,43.39799880981445,43.650001525878906,41.55500030517578,41.77899932861328,398379000
2023-10-26,41.85300064086914,42.25600051879883,39.880001068115234,40.32600021362305,541001000
2023-11-15,49.935001373291016,49.959999084472656,48.20000076293945,48.88800048828125,475497000
2023-11-22,49.85200119018555,50.334999084472656,47.689998626708984,48.715999603271484,899420000
2023-11-30,48.02399826049805,48.11000061035156,46.422000885009766,46.77000045776367,526247000
2023-12-06,47.21500015258789,47.387001037597656,45.4119987487793,45.50299835205078,380590000
2023-12-20,49.654998779296875,49.999000549316406,48.097999572753906,48.111000061035156,397894000
2024-01-02,49.24399948120117,49.29499816894531,47.595001220703125,48.167999267578125,411254000
2024-02-06,69.62999725341797,69.75399780273438,66.30000305175781,68.2229995727539,683111000
2024-02-16,74.0999984741211,74.4020004272461,72.5009994506836,72.61299896240234,495327000
2024-02-20,71.9469985961914,71.95600128173828,67.73400115966797,69.4520034790039,704833000
2024-02-23,80.79000091552734,82.39399719238281,77.56999969482422,78.81700134277344,829388000
2024-03-08,95.13800048828125,97.4000015258789,86.50599670410156,87.52799987792969,1142269000
2024-03-18,90.38800048828125,92.40499877929688,87.08499908447266,88.45500183105469,668976000
2024-03-26,95.85099792480469,96.375,92.50199890136719,92.56099700927734,513648000
2024-03-27,93.11199951171875,93.23999786376953,89.12300109863281,90.25,586067000
2024-04-04,90.40599822998047,90.63400268554688,85.87999725341797,85.90499877929688,434965000
2024-04-09,87.44200134277344,87.63500213623047,83.02200317382812,85.35399627685547,503547000
2024-04-15,89.0979995727539,90.61299896240234,85.92900085449219,86.0009994506836,443077000
2024-04-17,88.33999633789062,88.7750015258789,83.94999694824219,84.03500366210938,495400000
2024-04-19,83.1500015258789,84.3239974975586,75.60600280761719,76.19999694824219,875198000
2024-04-24,83.94999694824219,84.08200073242188,79.18299865722656,79.677001953125,512208000
2024-05-01,85.0770034790039,86.0,81.25499725341797,83.04100036621094,559863000
2024-05-17,94.36900329589844,94.73999786376953,91.80599975585938,92.47899627685547,359691000
2024-05-30,114.6500015258789,115.81900024414062,109.66300201416016,110.5,487350000
2024-05-31,112.5199966430664,112.71700286865234,106.94000244140625,109.63300323486328,613263000
2024-06-06,124.0479965209961,125.58699798583984,118.31999969482422,120.99800109863281,664696000
2024-06-20,139.8000030517578,140.75999450683594,129.52000427246094,130.77999877929688,517768400
2024-06-24,123.23999786376953,124.45999908447266,118.04000091552734,118.11000061035156,476060900
2024-07-11,135.75,136.14999389648438,127.05000305175781,127.4000015258789,374782700
2024-07-17,121.3499984741211,121.8499984741211,116.72000122070312,117.98999786376953,390086200
2024-07-19,120.3499984741211,121.5999984741211,117.37000274658203,117.93000030517578,217223800
2024-07-24,119.16999816894531,119.94999694824219,113.44000244140625,114.25,327776900
2024-07-26,116.19000244140625,116.19999694824219,111.58000183105469,113.05999755859375,293399100
2024-07-30,111.5199966430664,111.98999786376953,102.54000091552734,103.7300033569336,486833300
2024-08-01,117.52999877929688,120.16000366210938,106.80999755859375,109.20999908447266,523462300
2024-08-07,107.80999755859375,108.80000305175781,98.69000244140625,98.91000366210938,411440400
2024-08-22,130.02000427246094,130.75,123.0999984741211,123.73999786376953,376189100
2024-08-26,129.57000732421875,131.25999450683594,124.37000274658203,126.45999908447266,331964700
2024-08-29,121.36000061035156,124.43000030517578,116.70999908447266,117.58999633789062,453023300
2024-09-03,116.01000213623047,116.20999908447266,107.29000091552734,108.0,477155100
2024-09-06,108.04000091552734,108.1500015258789,100.94999694824219,102.83000183105469,413638100
2024-09-17,118.16999816894531,118.80000305175781,114.83000183105469,115.58999633789062,231925900
2024-09-18,115.88999938964844,117.69999694824219,113.22000122070312,113.37000274658203,310318900
2024-09-26,126.80000305175781,127.66999816894531,121.80000305175781,124.04000091552734,302582900
2024-09-27,123.97000122070312,124.02999877929688,119.26000213623047,121.4000015258789,271009200
2024-10-01,121.7699966430664,122.44000244140625,115.79000091552734,117.0,302094500
2024-10-15,137.8699951171875,138.57000732421875,128.74000549316406,131.60000610351562,377831000
