Date,Open,High,Low,Close,Volume
2022-10-14,144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,88598000
2022-10-27,148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,109180200
2022-11-01,155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,80379300
2022-11-02,148.9499969482422,152.1699981689453,145.0,145.02999877929688,93604600
2022-11-03,142.05999755859375,142.8000030517578,138.75,138.8800048828125,97918500
2022-11-04,142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,140814800
2022-11-09,138.5,138.5500030517578,134.58999633789062,134.8699951171875,74917800
2022-11-29,144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,83763800
2022-12-06,147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,64727200
2022-12-13,149.5,149.97000122070312,144.24000549316406,145.47000122070312,93886200
2022-12-15,141.11000061035156,141.8000030517578,136.02999877929688,136.5,98931900
2022-12-19,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,79592600
2022-12-28,129.6699981689453,131.02999877929688,125.87000274658203,126.04000091552734,85438400
2023-01-03,130.27999877929688,130.89999389648438,124.16999816894531,125.06999969482422,112117500
2023-08-24,180.6699981689453,181.10000610351562,176.00999450683594,176.3800048828125,54945800
2023-09-06,188.39999389648438,188.85000610351562,181.47000122070312,182.91000366210938,81755800
2023-09-20,179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,58436200
2023-10-26,170.3699951171875,171.3800048828125,165.6699981689453,166.88999938964844,70625300
2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,106181300
2024-05-23,190.97999572753906,191.0,186.6300048828125,186.8800048828125,51005900
2024-06-28,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,82542700
2024-07-18,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,66034600
2024-07-24,224.0,224.8000030517578,217.1300048828125,218.5399932861328,61777600
2024-08-01,224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,62501000
2024-09-03,228.5500030517578,229.0,221.1699981689453,222.77000427246094,50190600
